PoNum,PoType,PoStatus,PoDate,EtaShipDate,EtaArrivalDate,CancelDate,VendorCode,VendorName,Currency,SubTotalAmount,TotalAmount,TaxRate,TaxAmount,TaxableAmount,NonTaxableAmount,ShippingCarrier,ShippingClass,ChannelNum,ChannelAccountNum,ChannelOrderID,SecondaryChannelOrderID,ShippingAccount,RefNum,CustomerPoNum,CustomerCode,CustomerName,OrderNumber,InvoiceNumber,ShipToName,ShipToCompany,ShipToAddressLine1,ShipToAddressLine2,ShipToCity,ShipToState,ShipToPostalCode,ShipToCounty,ShipToCountry,ShipToEmail,ShipToDaytimePhone,BillToName,BillToCompany,BillToAttention,BillToAddressLine1,BillToAddressLine2,BillToCity,BillToState,BillToStateFullName,BillToPostalCode,BillToPostalCodeExt,BillToCounty,BillToCountry,BillToEmail,BillToDaytimePhone,BillToNightPhone,Notes,Container,Seq,WarehouseCode,SKU,Description,ItemTotalAmount,PoQty,Price,ItemNotes,UPC,EAN,MPN,ExternalBarcode,VendorSku
PO2023000037,0,1,2023-09-29,2023-10-13,2023-10-25,2023-11-28,OAKLAND-UA,,USD,762.50,762.50,0,0.00,762.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,ADELINE-03-GOLD-10,BUCKLE FRONT FLAT SANDALS,18.50,1,18.50,,,,,,ADELINE-03-GOLD-10
PO2023000037,0,1,2023-09-29,2023-10-13,2023-10-25,2023-11-28,OAKLAND-UA,,USD,762.50,762.50,0,0.00,762.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,01,AUSTIN-06-BLACK-B12,SNEAKER,120.00,1,120.00,,,,,,AUSTIN-06-BLACK-B12
PO2023000038,0,1,2023-09-01,2023-09-08,2023-09-14,2023-09-28,IRVINE-ES,,USD,2495.00,2495.00,0,0.00,2495.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,AVIANA-06-PINK-11,FUR SLIPPER,16.25,1,16.25,,,,,,AVIANA-06-PINK-11
PO2023000038,0,1,2023-09-01,2023-09-08,2023-09-14,2023-09-28,IRVINE-ES,,USD,2495.00,2495.00,0,0.00,2495.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,ADELINE-03-BLUE-12,BUCKLE FRONT FLAT SANDALS,203.50,11,18.50,,,,,,ADELINE-03-BLUE-12
PO2023000038,0,1,2023-09-01,2023-09-08,2023-09-14,2023-09-28,IRVINE-ES,,USD,2495.00,2495.00,0,0.00,2495.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,CAMILA-06-BLACK-9.5,COSS FRONT SLIP ON SLIDES,56.00,7,8.00,,,,,,CAMILA-06-BLACK-9.5
PO2023000038,0,1,2023-09-01,2023-09-08,2023-09-14,2023-09-28,IRVINE-ES,,USD,2495.00,2495.00,0,0.00,2495.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,CORA-01-TAUP-8.5,CROSS FRONT SANDAL,118.25,11,10.75,,,,,,CORA-01-TAUP-8.5
PO2023000038,0,1,2023-09-01,2023-09-08,2023-09-14,2023-09-28,IRVINE-ES,,USD,2495.00,2495.00,0,0.00,2495.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,01,ADELINE-03-BLACK-A12,BUCKLE FRONT FLAT SANDALS,1554.00,7,222.00,,,,,,ADELINE-03-BLACK-A12
PO2023000038,0,1,2023-09-01,2023-09-08,2023-09-14,2023-09-28,IRVINE-ES,,USD,2495.00,2495.00,0,0.00,2495.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,01,F13031C-1742VNTGDM-28-STD,Cayden Vintage Beujolias Corduroy Skinny Jeans,340.00,10,34.00,,809666254990,,,,F13031C-1742VNTGDM-28-STD
PO2023000038,0,1,2023-09-01,2023-09-08,2023-09-14,2023-09-28,IRVINE-ES,,USD,2495.00,2495.00,0,0.00,2495.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,01,ADELINE-02-PINK-5,WOVEN SLIDE SANDAL,207.00,18,11.50,,,,,,ADELINE-02-PINK-5
PO2023000039,0,1,2023-09-14,2023-10-03,2023-10-15,2023-10-11,ANAHEIM-PF,,USD,526.00,526.00,0,0.00,526.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,ASTRID-01-GREY-5.5,SLIP ON SNEAKER,415.00,20,20.75,,,,,,ASTRID-01-GREY-5.5
PO2023000039,0,1,2023-09-14,2023-10-03,2023-10-15,2023-10-11,ANAHEIM-PF,,USD,526.00,526.00,0,0.00,526.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,ADELINE-03-BLUE-6,BUCKLE FRONT FLAT SANDALS,111.00,6,18.50,,,,,,ADELINE-03-BLUE-6
PO2023000040,0,1,2023-10-13,2023-10-23,2023-10-26,2023-11-14,PASADENA-SB,,USD,810.00,810.00,0,0.00,810.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,173451-1183CITIZEN-5-34,Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,72.00,3,24.00,,809666377750,,,,173451-1183CITIZEN-5-34
PO2023000040,0,1,2023-10-13,2023-10-23,2023-10-26,2023-11-14,PASADENA-SB,,USD,810.00,810.00,0,0.00,810.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,ADELINE-03-BLACK-8.5,BUCKLE FRONT FLAT SANDALS,296.00,16,18.50,,,,,,ADELINE-03-BLACK-8.5
PO2023000040,0,1,2023-10-13,2023-10-23,2023-10-26,2023-11-14,PASADENA-SB,,USD,810.00,810.00,0,0.00,810.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,FA13501DM-RINSEWSFT-28-30,Maya Basic Dark Handsand Wash Midrise Skinny Jeans,442.00,13,34.00,,8.09667E+11,,,,FA13501DM-RINSEWSFT-28-30
PO2023000041,0,1,2023-10-08,2023-10-21,2023-10-29,2023-11-19,GOLDEN-SA,,USD,2315.25,2315.25,0,0.00,2315.25,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,FA16023WV-MIDNIGHTCAMO-M-STD,GGT wrap kimono maxi dress,663.00,17,39.00,,809666795769,,,,FA16023WV-MIDNIGHTCAMO-M-STD
PO2023000041,0,1,2023-10-08,2023-10-21,2023-10-29,2023-11-19,GOLDEN-SA,,USD,2315.25,2315.25,0,0.00,2315.25,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,ASTRID-01-BLACK-7.5,SLIP ON SNEAKER,228.25,11,20.75,,,,,,ASTRID-01-BLACK-7.5
PO2023000041,0,1,2023-10-08,2023-10-21,2023-10-29,2023-11-19,GOLDEN-SA,,USD,2315.25,2315.25,0,0.00,2315.25,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,CORA-01-BLK-9,CROSS FRONT SANDAL,10.75,1,10.75,,,,,,CORA-01-BLK-9
PO2023000041,0,1,2023-10-08,2023-10-21,2023-10-29,2023-11-19,GOLDEN-SA,,USD,2315.25,2315.25,0,0.00,2315.25,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,ADELINE-03-BROWN-S,BUCKLE FRONT FLAT SANDALS,1332.00,6,222.00,,,,,,ADELINE-03-BROWN-S
PO2023000041,0,1,2023-10-08,2023-10-21,2023-10-29,2023-11-19,GOLDEN-SA,,USD,2315.25,2315.25,0,0.00,2315.25,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,01,AVIANA-06-WHITE-5.5,FUR SLIPPER,81.25,5,16.25,,,,,,AVIANA-06-WHITE-5.5
PO2023000042,0,1,2023-10-16,2023-10-24,2023-11-08,2023-11-19,PACIFIC-CM,,USD,2140.00,2140.00,0,0.00,2140.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,34478006-BLACK-1X-STD,Supersoft longline mongolian cashmere cardigan,2140.00,5,428.00,,809666398434,,,,34478006-BLACK-1X-STD
PO2023000043,0,1,2023-10-05,2023-10-16,2023-10-30,2023-11-07,SILICON-GC,,USD,243.75,243.75,0,0.00,243.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,AVIANA-06-PINK-8.5,FUR SLIPPER,243.75,15,16.25,,,,,,AVIANA-06-PINK-8.5
PO2023000044,0,1,2023-10-06,2023-10-21,2023-10-28,2023-11-22,BAY-FW,,USD,140.00,140.00,0,0.00,140.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,AUSTIN-06-BLACK-5,SNEAKER,140.00,14,10.00,,,,,,AUSTIN-06-BLACK-5
PO2023000045,0,1,2023-11-15,2023-11-29,2023-12-13,2023-12-19,OAKLAND-UA,,USD,2439.00,2439.00,0,0.00,2439.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,AUSTIN-06-BLACK-S,SNEAKER,1080.00,9,120.00,,,,,,AUSTIN-06-BLACK-S
PO2023000045,0,1,2023-11-15,2023-11-29,2023-12-13,2023-12-19,OAKLAND-UA,,USD,2439.00,2439.00,0,0.00,2439.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,F13T007SS-CABERNET-XS-STD,S&P V-neck Sleeveless Peplum Blouse Front Hook-and-eye Closu,87.00,3,29.00,,8.09666E+11,,,,F13T007SS-CABERNET-XS-STD
PO2023000045,0,1,2023-11-15,2023-11-29,2023-12-13,2023-12-19,OAKLAND-UA,,USD,2439.00,2439.00,0,0.00,2439.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,ADELINE-02-WHITE-5.5,WOVEN SLIDE SANDAL,138.00,12,11.50,,,,,,ADELINE-02-WHITE-5.5
PO2023000045,0,1,2023-11-15,2023-11-29,2023-12-13,2023-12-19,OAKLAND-UA,,USD,2439.00,2439.00,0,0.00,2439.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,173451-1183CITIZEN-9-STD,Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,216.00,9,24.00,,809666377903,,,,173451-1183CITIZEN-9-STD
PO2023000045,0,1,2023-11-15,2023-11-29,2023-12-13,2023-12-19,OAKLAND-UA,,USD,2439.00,2439.00,0,0.00,2439.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,01,FD3601033-3022FROZENPD-M-STD,Jay-Low Tencel Denim Shirtdress - Chiffon Collar and Tie Sleeve,686.00,14,49.00,,809666343816,,,,FD3601033-3022FROZENPD-M-STD
PO2023000045,0,1,2023-11-15,2023-11-29,2023-12-13,2023-12-19,OAKLAND-UA,,USD,2439.00,2439.00,0,0.00,2439.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,01,CAMILA-06-LILAC-11,COSS FRONT SLIP ON SLIDES,112.00,14,8.00,,,,,,CAMILA-06-LILAC-11
PO2023000045,0,1,2023-11-15,2023-11-29,2023-12-13,2023-12-19,OAKLAND-UA,,USD,2439.00,2439.00,0,0.00,2439.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,01,173451-1183CITIZEN-3-34,Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,120.00,5,24.00,,809666377743,,,,173451-1183CITIZEN-3-34
PO2023000046,0,1,2023-11-25,2023-12-12,2023-12-14,2023-12-22,IRVINE-ES,,USD,2452.50,2452.50,0,0.00,2452.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,AUSTIN-06-BLUSH-7.5,SNEAKER,70.00,7,10.00,,,,,,AUSTIN-06-BLUSH-7.5
PO2023000046,0,1,2023-11-25,2023-12-12,2023-12-14,2023-12-22,IRVINE-ES,,USD,2452.50,2452.50,0,0.00,2452.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,ADELINE-02-NUDE-A12,WOVEN SLIDE SANDAL,2208.00,16,138.00,,,,,,ADELINE-02-NUDE-A12
PO2023000046,0,1,2023-11-25,2023-12-12,2023-12-14,2023-12-22,IRVINE-ES,,USD,2452.50,2452.50,0,0.00,2452.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,AUSTIN-06-CAMEL-5.5,SNEAKER,110.00,11,10.00,,,,,,AUSTIN-06-CAMEL-5.5
PO2023000046,0,1,2023-11-25,2023-12-12,2023-12-14,2023-12-22,IRVINE-ES,,USD,2452.50,2452.50,0,0.00,2452.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,CORA-01-YLW-9,CROSS FRONT SANDAL,64.50,6,10.75,,,,,,CORA-01-YLW-9
PO2023000047,0,1,2023-11-15,2023-11-21,2023-11-24,2023-12-11,ANAHEIM-PF,,USD,621.25,621.25,0,0.00,621.25,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,ADELINE-03-BROWN-9,BUCKLE FRONT FLAT SANDALS,259.00,14,18.50,,,,,,ADELINE-03-BROWN-9
PO2023000047,0,1,2023-11-15,2023-11-21,2023-11-24,2023-12-11,ANAHEIM-PF,,USD,621.25,621.25,0,0.00,621.25,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,CAMILA-06-TAUPE-7.5,COSS FRONT SLIP ON SLIDES,120.00,15,8.00,,,,,,CAMILA-06-TAUPE-7.5
PO2023000047,0,1,2023-11-15,2023-11-21,2023-11-24,2023-12-11,ANAHEIM-PF,,USD,621.25,621.25,0,0.00,621.25,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,CORA-01-BLK-11,CROSS FRONT SANDAL,193.50,18,10.75,,,,,,CORA-01-BLK-11
PO2023000047,0,1,2023-11-15,2023-11-21,2023-11-24,2023-12-11,ANAHEIM-PF,,USD,621.25,621.25,0,0.00,621.25,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,AVIANA-06-BLACK-11,FUR SLIPPER,48.75,3,16.25,,,,,,AVIANA-06-BLACK-11
PO2023000048,0,1,2023-11-04,2023-11-21,2023-12-05,2023-12-30,PASADENA-SB,,USD,1061.75,1061.75,0,0.00,1061.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,AVIANA-06-PINK-9.5,FUR SLIPPER,260.00,16,16.25,,,,,,AVIANA-06-PINK-9.5
PO2023000048,0,1,2023-11-04,2023-11-21,2023-12-05,2023-12-30,PASADENA-SB,,USD,1061.75,1061.75,0,0.00,1061.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,F13031C-1742VNTGBJ-28-STD,Cayden Vintage Beujolias Corduroy Skinny Jeans,136.00,4,34.00,,809666254815,,,,F13031C-1742VNTGBJ-28-STD
PO2023000048,0,1,2023-11-04,2023-11-21,2023-12-05,2023-12-30,PASADENA-SB,,USD,1061.75,1061.75,0,0.00,1061.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,ADELINE-03-TAUPE-12,BUCKLE FRONT FLAT SANDALS,259.00,14,18.50,,,,,,ADELINE-03-TAUPE-12
PO2023000048,0,1,2023-11-04,2023-11-21,2023-12-05,2023-12-30,PASADENA-SB,,USD,1061.75,1061.75,0,0.00,1061.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,AUSTIN-06-NUDE-11,SNEAKER,90.00,9,10.00,,,,,,AUSTIN-06-NUDE-11
PO2023000048,0,1,2023-11-04,2023-11-21,2023-12-05,2023-12-30,PASADENA-SB,,USD,1061.75,1061.75,0,0.00,1061.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,01,CAMILA-06-TAUPE-9,COSS FRONT SLIP ON SLIDES,48.00,6,8.00,,,,,,CAMILA-06-TAUPE-9
PO2023000048,0,1,2023-11-04,2023-11-21,2023-12-05,2023-12-30,PASADENA-SB,,USD,1061.75,1061.75,0,0.00,1061.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,01,CORA-01-LEOP-9,CROSS FRONT SANDAL,43.00,4,10.75,,,,,,CORA-01-LEOP-9
PO2023000048,0,1,2023-11-04,2023-11-21,2023-12-05,2023-12-30,PASADENA-SB,,USD,1061.75,1061.75,0,0.00,1061.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,01,ASTRID-01-NUDE-7,SLIP ON SNEAKER,145.25,7,20.75,,,,,,ASTRID-01-NUDE-7
PO2023000048,0,1,2023-11-04,2023-11-21,2023-12-05,2023-12-30,PASADENA-SB,,USD,1061.75,1061.75,0,0.00,1061.75,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,01,ADELINE-02-WHITE-12,WOVEN SLIDE SANDAL,80.50,7,11.50,,,,,,ADELINE-02-WHITE-12
PO2023000049,0,1,2023-11-25,2023-12-15,2023-12-21,2024-01-16,GOLDEN-SA,,USD,892.50,892.50,0,0.00,892.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,CORA-01-BLK-8,CROSS FRONT SANDAL,64.50,6,10.75,,,,,,CORA-01-BLK-8
PO2023000049,0,1,2023-11-25,2023-12-15,2023-12-21,2024-01-16,GOLDEN-SA,,USD,892.50,892.50,0,0.00,892.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,FD9801506P-GINGER-1X-STD,Natalia Solid Button-Up Wrap Lantern Sleeve Dress,98.00,2,49.00,,809666395341,,,,FD9801506P-GINGER-1X-STD
PO2023000049,0,1,2023-11-25,2023-12-15,2023-12-21,2024-01-16,GOLDEN-SA,,USD,892.50,892.50,0,0.00,892.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,AUSTIN-06-NUDE-7,SNEAKER,170.00,17,10.00,,,,,,AUSTIN-06-NUDE-7
PO2023000049,0,1,2023-11-25,2023-12-15,2023-12-21,2024-01-16,GOLDEN-SA,,USD,892.50,892.50,0,0.00,892.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,173451-1183CITIZEN-11-34,Susan Stretch Denim Skinny Jeans Medium Blue 5 Pocket Wash,480.00,20,24.00,,809666377781,,,,173451-1183CITIZEN-11-34
PO2023000049,0,1,2023-11-25,2023-12-15,2023-12-21,2024-01-16,GOLDEN-SA,,USD,892.50,892.50,0,0.00,892.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,01,CAMILA-06-TAUPE-5.5,COSS FRONT SLIP ON SLIDES,80.00,10,8.00,,,,,,CAMILA-06-TAUPE-5.5
PO2023000050,0,1,2023-12-20,2023-12-27,2024-01-09,2024-02-05,PACIFIC-CM,,USD,691.00,691.00,0,0.00,691.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,AVIANA-06-WHITE-12,FUR SLIPPER,276.25,17,16.25,,,,,,AVIANA-06-WHITE-12
PO2023000050,0,1,2023-12-20,2023-12-27,2024-01-09,2024-02-05,PACIFIC-CM,,USD,691.00,691.00,0,0.00,691.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,CORA-01-BLK-5,CROSS FRONT SANDAL,21.50,2,10.75,,,,,,CORA-01-BLK-5
PO2023000050,0,1,2023-12-20,2023-12-27,2024-01-09,2024-02-05,PACIFIC-CM,,USD,691.00,691.00,0,0.00,691.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,AVIANA-06-BEIGE-7.5,FUR SLIPPER,243.75,15,16.25,,,,,,AVIANA-06-BEIGE-7.5
PO2023000050,0,1,2023-12-20,2023-12-27,2024-01-09,2024-02-05,PACIFIC-CM,,USD,691.00,691.00,0,0.00,691.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,ADELINE-02-CAMEL-8.5,WOVEN SLIDE SANDAL,149.50,13,11.50,,,,,,ADELINE-02-CAMEL-8.5
PO2023000051,0,1,2023-12-09,2023-12-17,2023-12-20,2024-01-27,SILICON-GC,,USD,110.00,110.00,0,0.00,110.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,AUSTIN-06-BLACK-7,SNEAKER,110.00,11,10.00,,,,,,AUSTIN-06-BLACK-7
PO2023000052,0,1,2023-12-30,2024-01-07,2024-01-10,2024-02-19,BAY-FW,,USD,767.26,767.26,0,0.00,767.26,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,ASTRID-01-BLACK-A12,SLIP ON SNEAKER,239.76,6,39.96,,,,,,ASTRID-01-BLACK-A12
PO2023000052,0,1,2023-12-30,2024-01-07,2024-01-10,2024-02-19,BAY-FW,,USD,767.26,767.26,0,0.00,767.26,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,F13031C-1742VNTGST-24-STD,Cayden Vintage Beujolias Corduroy Skinny Jeans,408.00,12,34.00,,809666255041,,,,F13031C-1742VNTGST-24-STD
PO2023000052,0,1,2023-12-30,2024-01-07,2024-01-10,2024-02-19,BAY-FW,,USD,767.26,767.26,0,0.00,767.26,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,ADELINE-02-PINK-11,WOVEN SLIDE SANDAL,103.50,9,11.50,,,,,,ADELINE-02-PINK-11
PO2023000052,0,1,2023-12-30,2024-01-07,2024-01-10,2024-02-19,BAY-FW,,USD,767.26,767.26,0,0.00,767.26,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,CAMILA-06-TAUPE-6.5,COSS FRONT SLIP ON SLIDES,16.00,2,8.00,,,,,,CAMILA-06-TAUPE-6.5
PO2024000053,0,1,2024-01-29,2024-02-06,2024-02-17,2024-03-04,OAKLAND-UA,,USD,834.91,834.91,0,0.00,834.91,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,AVIANA-06-BEIGE-5,FUR SLIPPER,243.75,15,16.25,,,,,,AVIANA-06-BEIGE-5
PO2024000053,0,1,2024-01-29,2024-02-06,2024-02-17,2024-03-04,OAKLAND-UA,,USD,834.91,834.91,0,0.00,834.91,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,ASTRID-01-NUDE-12,SLIP ON SNEAKER,124.50,6,20.75,,,,,,ASTRID-01-NUDE-12
PO2024000053,0,1,2024-01-29,2024-02-06,2024-02-17,2024-03-04,OAKLAND-UA,,USD,834.91,834.91,0,0.00,834.91,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,ADELINE-03-BROWN-11,BUCKLE FRONT FLAT SANDALS,92.50,5,18.50,,,,,,ADELINE-03-BROWN-11
PO2024000053,0,1,2024-01-29,2024-02-06,2024-02-17,2024-03-04,OAKLAND-UA,,USD,834.91,834.91,0,0.00,834.91,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,ASTRID-01-BLACK-B12,SLIP ON SNEAKER,374.16,12,31.18,,,,,,ASTRID-01-BLACK-B12
PO2024000054,0,1,2024-01-27,2024-02-14,2024-02-22,2024-03-25,IRVINE-ES,,USD,2256.00,2256.00,0,0.00,2256.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,FA13501DM-1608BLAU2-32-32,Maya Basic Dark Handsand Wash Midrise Skinny Jeans,476.00,14,34.00,,8.09667E+11,,,,FA13501DM-1608BLAU2-32-32
PO2024000054,0,1,2024-01-27,2024-02-14,2024-02-22,2024-03-25,IRVINE-ES,,USD,2256.00,2256.00,0,0.00,2256.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,AUSTIN-06-CAMEL-8,SNEAKER,40.00,4,10.00,,,,,,AUSTIN-06-CAMEL-8
PO2024000054,0,1,2024-01-27,2024-02-14,2024-02-22,2024-03-25,IRVINE-ES,,USD,2256.00,2256.00,0,0.00,2256.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,ASTRID-01-GREY-S,SLIP ON SNEAKER,1740.00,20,87.00,,,,,,ASTRID-01-GREY-S
PO2024000055,0,1,2024-01-15,2024-01-28,2024-02-09,2024-02-29,ANAHEIM-PF,,USD,16.00,16.00,0,0.00,16.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,CAMILA-06-NUDE-9,COSS FRONT SLIP ON SLIDES,16.00,2,8.00,,,,,,CAMILA-06-NUDE-9
PO2024000056,0,1,2024-01-26,2024-02-08,2024-02-15,2024-03-26,PASADENA-SB,,USD,1360.62,1360.62,0,0.00,1360.62,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,AVIANA-06-BEIGE-B12,FUR SLIPPER,445.12,13,34.24,,,,,,AVIANA-06-BEIGE-B12
PO2024000056,0,1,2024-01-26,2024-02-08,2024-02-15,2024-03-26,PASADENA-SB,,USD,1360.62,1360.62,0,0.00,1360.62,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,01,AUSTIN-06-CAMEL-7,SNEAKER,150.00,15,10.00,,,,,,AUSTIN-06-CAMEL-7
PO2024000056,0,1,2024-01-26,2024-02-08,2024-02-15,2024-03-26,PASADENA-SB,,USD,1360.62,1360.62,0,0.00,1360.62,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,01,FA13501DM-1464KINGSC-28-30,Maya Basic Dark Handsand Wash Midrise Skinny Jeans,102.00,3,34.00,,8.09667E+11,,,,FA13501DM-1464KINGSC-28-30
PO2024000056,0,1,2024-01-26,2024-02-08,2024-02-15,2024-03-26,PASADENA-SB,,USD,1360.62,1360.62,0,0.00,1360.62,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,01,CORA-01-TAUP-7.5,CROSS FRONT SANDAL,172.00,16,10.75,,,,,,CORA-01-TAUP-7.5
PO2024000056,0,1,2024-01-26,2024-02-08,2024-02-15,2024-03-26,PASADENA-SB,,USD,1360.62,1360.62,0,0.00,1360.62,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,01,ADELINE-02-BLACK-7,WOVEN SLIDE SANDAL,149.50,13,11.50,,,,,,ADELINE-02-BLACK-7
